Geometry,X,Y,Crop,TimeStamp,Yield,Flow,Moisture,Duration,Distance,Width,Area
Point,117.883976146113,-71.3276334935799,Soybeans,2015-10-10 15:10:59,56.54,14.6515,12.1,1,57.874,468.1102,0.004319
Point,119.379367200658,-71.290882694535,Soybeans,2015-10-10 15:11:00,58.99,15.2877,12.2,1,57.874,468.1102,0.004319
Point,120.86625336518,-71.2653780188411,Soybeans,2015-10-10 15:11:01,58.22,14.882,12.6,1,57.0866,468.1102,0.00426
Point,122.335749053396,-71.2401713691652,Soybeans,2015-10-10 15:11:02,52.69,13.6535,12.9,1,57.874,468.1102,0.004319
Point,123.831901536556,-71.2478087404743,Soybeans,2015-10-10 15:11:03,53.94,13.9771,11.9,1,57.874,468.1102,0.004319
Point,125.319739511586,-71.2777894856408,Soybeans,2015-10-10 15:11:04,58.59,15.1842,12,1,57.874,468.1102,0.004319
Point,126.799262993038,-71.3301136149094,Soybeans,2015-10-10 15:11:05,55.44,14.4641,12.2,1,58.2677,468.1102,0.004348
Point,128.279357596184,-71.4157292209566,Soybeans,2015-10-10 15:11:06,50.97,13.2096,12.3,1,57.874,468.1102,0.004319
Point,129.785347601864,-71.4897998217493,Soybeans,2015-10-10 15:11:07,53.12,14.0463,12.3,1,59.0551,468.1102,0.004407
Point,131.264871187275,-71.5421231221408,Soybeans,2015-10-10 15:11:08,48.93,12.8513,11.9,1,58.6614,468.1102,0.004378
Point,132.753280416131,-71.6053942358121,Soybeans,2015-10-10 15:11:09,48.31,12.4328,12,1,57.4803,468.1102,0.00429
Point,134.241308938479,-71.6464705690742,Soybeans,2015-10-10 15:11:10,53.94,13.9783,12.2,1,57.874,468.1102,0.004319
Point,135.746918344055,-71.6983455410227,Soybeans,2015-10-10 15:11:11,48.48,12.6492,12.3,1,58.2677,468.1102,0.004348
Point,137.243642164161,-71.7392721483484,Soybeans,2015-10-10 15:11:12,45.46,11.6998,12.4,1,57.4803,468.1102,0.00429
Point,138.722594772,-71.7583023132756,Soybeans,2015-10-10 15:11:13,49.48,12.9099,12.5,1,58.2677,468.1102,0.004348
Point,140.218937883154,-71.7770338598639,Soybeans,2015-10-10 15:11:14,49.07,12.8893,12,1,58.6614,468.1102,0.004378
Point,141.73229073314,-71.7732722749934,Soybeans,2015-10-10 15:11:15,46.1,11.7834,12.2,1,57.0866,468.1102,0.00426
Point,143.228062726557,-71.7587115028873,Soybeans,2015-10-10 15:11:16,50.48,13.0818,12.5,1,57.874,468.1102,0.004319
Point,144.680358518148,-71.7448963327333,Soybeans,2015-10-10 15:11:17,49.56,12.0576,12.5,1,54.3307,468.1102,0.004055
Point,146.03662587679,-71.7105273623019,Soybeans,2015-10-10 15:11:18,47.34,11.3491,12.6,1,53.5433,468.1102,0.003996
Point,147.418978959322,-71.6757106175646,Soybeans,2015-10-10 15:11:19,43.21,10.589,12.7,1,54.7244,468.1102,0.004084
Point,148.791875231778,-71.5966538107023,Soybeans,2015-10-10 15:11:20,40.29,9.304,12.8,1,51.5748,468.1102,0.003849
Point,150.068362251623,-71.4748487723991,Soybeans,2015-10-10 15:11:21,41.17,9.0924,13.2,1,49.2126,468.1102,0.003673
Point,151.335202022223,-71.2977064568549,Soybeans,2015-10-10 15:11:22,36.05,8.1354,12.2,1,50.3937,468.1102,0.003761
Point,152.557423154125,-71.0547263585031,Soybeans,2015-10-10 15:11:23,39.97,8.5962,12.3,1,48.0315,468.1102,0.003584
Point,153.718206334393,-70.7794986246154,Soybeans,2015-10-10 15:11:24,38.8,8.2085,12.5,1,47.2441,468.1102,0.003526
Point,154.878227839246,-70.4598817145452,Soybeans,2015-10-10 15:11:25,33.6,7.0491,12.5,1,46.8504,468.1102,0.003496
Point,155.984935400076,-70.074576260522,Soybeans,2015-10-10 15:11:26,36.74,7.3844,12.5,1,44.8819,468.1102,0.003349
Point,157.012243280304,-69.6240298561752,Soybeans,2015-10-10 15:11:27,35.06,6.86,12.7,1,43.7008,468.1102,0.003261
Point,157.94333219796,-69.1418326701969,Soybeans,2015-10-10 15:11:28,35.34,6.4798,12.7,1,40.9449,468.1102,0.003056
Point,158.829421561677,-68.5716033214703,Soybeans,2015-10-10 15:11:29,37.44,6.8635,12.8,1,40.9449,468.1102,0.003056
Point,159.644806450582,-67.935983909294,Soybeans,2015-10-10 15:11:30,44.5,7.8445,12.8,1,39.3701,468.1102,0.002938
Point,160.389486859553,-67.2349744560197,Soybeans,2015-10-10 15:11:31,46.99,8.284,12.8,1,39.3701,468.1102,0.002938
Point,161.072538840119,-66.4906202862039,Soybeans,2015-10-10 15:11:32,50.69,9.0244,12.5,1,39.7638,468.1102,0.002967
Point,161.702276817407,-65.6805777214468,Soybeans,2015-10-10 15:11:33,55.51,9.6993,13.1,1,38.9764,468.1102,0.002909
Point,162.244300667197,-64.8276380607858,Soybeans,2015-10-10 15:11:34,52.44,9.3187,13.7,1,39.3701,468.1102,0.002938
Point,162.698229589034,-63.9096068162471,Soybeans,2015-10-10 15:11:35,55.1,10.0573,14.3,1,40.1575,468.1102,0.002997
Point,163.064254006022,-62.9375812578946,Soybeans,2015-10-10 15:11:36,54.5,10.0923,14.7,1,40.5512,468.1102,0.003026
Point,163.325364309247,-61.9340542983264,Soybeans,2015-10-10 15:11:37,57.77,10.5949,14.7,1,40.1575,468.1102,0.002997
Point,163.516531866626,-60.909526403062,Soybeans,2015-10-10 15:11:38,57.98,10.4005,14.5,1,39.3701,468.1102,0.002938
Point,163.638137530768,-59.8861920880154,Soybeans,2015-10-10 15:11:39,51.75,9.5615,14.5,1,40.5512,468.1102,0.003026
Point,163.715505359229,-58.8192147510126,Soybeans,2015-10-10 15:11:40,56.68,10.8535,14.3,1,42.126,468.1102,0.003144
Point,163.766597061185,-57.7415877534077,Soybeans,2015-10-10 15:11:41,51.8,10.1739,14.1,1,43.3071,468.1102,0.003232
Point,163.833365470986,-56.5637870924547,Soybeans,2015-10-10 15:11:42,54.81,11.3776,14.3,1,45.6693,468.1102,0.003408
Point,163.891438623774,-55.3861356275156,Soybeans,2015-10-10 15:11:43,59.09,12.4298,14.7,1,46.063,468.1102,0.003438
Point,163.957064486924,-54.1417514495552,Soybeans,2015-10-10 15:11:44,59.77,13.4648,14.9,1,49.2126,468.1102,0.003673
Point,164.048585570883,-52.8858224209398,Soybeans,2015-10-10 15:11:45,68.03,14.9575,14.9,1,48.0315,468.1102,0.003584
Point,164.139154539909,-51.5744071304798,Soybeans,2015-10-10 15:11:46,64.99,15.4858,14.4,1,52.3622,468.1102,0.003908
Point,164.246923488914,-50.2515961825848,Soybeans,2015-10-10 15:11:47,59.13,13.7853,15.8,1,50.3937,468.1102,0.003761
Point,164.329939641524,-49.0069135930389,Soybeans,2015-10-10 15:11:48,58.07,13.3169,16.4,1,49.2126,468.1102,0.003673
Point,164.404260539915,-47.7623801967129,Soybeans,2015-10-10 15:11:49,60.59,14.1667,16.7,1,50,468.1102,0.003731
Point,164.496923909872,-46.5730346580967,Soybeans,2015-10-10 15:11:50,58.78,12.7387,16.5,1,46.4567,468.1102,0.003467
Point,164.589206412318,-45.3614946119487,Soybeans,2015-10-10 15:11:51,62.13,13.3732,14.5,1,47.2441,468.1102,0.003526
Point,164.681679286878,-44.161051813513,Soybeans,2015-10-10 15:11:52,62.01,13.1057,15.1,1,46.063,468.1102,0.003438
Point,164.765837745625,-42.982952713035,Soybeans,2015-10-10 15:11:53,57.16,12.6725,15.6,1,48.0315,468.1102,0.003584
Point,164.849044088158,-41.7493673525751,Soybeans,2015-10-10 15:11:54,59.63,13.2361,15.7,1,48.0315,468.1102,0.003584
Point,164.914098312496,-40.471691377461,Soybeans,2015-10-10 15:11:55,55.03,12.992,14.9,1,51.5748,468.1102,0.003849
Point,164.987466876162,-39.1716716969386,Soybeans,2015-10-10 15:11:56,58.68,12.6936,13.5,1,48.0315,468.1102,0.003584
Point,165.069721024949,-37.8826000606641,Soybeans,2015-10-10 15:11:57,58.64,13.4647,14.5,1,50.3937,468.1102,0.003761
Point,165.177870329353,-36.5819835709408,Soybeans,2015-10-10 15:11:58,53.75,12.7417,15.9,1,51.1811,468.1102,0.00382
Point,165.3039812434,-35.3143604295328,Soybeans,2015-10-10 15:11:59,56.14,13.0639,16.3,1,50,468.1102,0.003731
Point,165.472616024665,-33.9905050192028,Soybeans,2015-10-10 15:12:00,48.87,11.7451,16.4,1,51.5748,468.1102,0.003849
Point,165.651278860052,-32.744181163609,Soybeans,2015-10-10 15:12:01,50.14,11.1537,15.2,1,48.4252,468.1102,0.003614
Point,165.89118885668,-31.5190073978156,Soybeans,2015-10-10 15:12:02,48.18,11.347,17.3,1,50,468.1102,0.003731
Point,166.165117882076,-30.2488478040323,Soybeans,2015-10-10 15:12:03,45.36,10.9894,17.7,1,51.1811,468.1102,0.00382
Point,166.395951665589,-29.0016287090257,Soybeans,2015-10-10 15:12:04,42.54,10.238,17.8,1,50.7874,468.1102,0.00379
Point,166.617518913466,-27.7212670501322,Soybeans,2015-10-10 15:12:05,39.68,9.6357,17.9,1,51.1811,468.1102,0.00382
Point,166.830010044039,-26.4188600787893,Soybeans,2015-10-10 15:12:06,41.94,10.3004,18.2,1,51.5748,468.1102,0.003849
Point,167.024729868863,-25.0945569975302,Soybeans,2015-10-10 15:12:07,41.68,10.6672,17.9,1,53.937,468.1102,0.004025
Point,167.184288014425,-23.7486562151462,Soybeans,2015-10-10 15:12:08,48.22,11.8985,16.1,1,53.1496,468.1102,0.003966
Point,167.31718926318,-22.3699112767354,Soybeans,2015-10-10 15:12:09,53.77,13.1831,16.8,1,52.3622,468.1102,0.003908
Point,167.433080919553,-21.0136592434719,Soybeans,2015-10-10 15:12:10,51.96,12.8326,17.4,1,52.3622,468.1102,0.003908
Point,167.522696543252,-19.6467575645074,Soybeans,2015-10-10 15:12:11,48.82,12.7377,17.7,1,55.1181,468.1102,0.004113
Point,167.577721808106,-18.2915499461815,Soybeans,2015-10-10 15:12:12,53.29,12.9252,17.8,1,51.1811,468.1102,0.00382
Point,167.614975828677,-16.9144462263212,Soybeans,2015-10-10 15:12:13,48.88,12.3422,17.4,1,53.5433,468.1102,0.003996
Point,167.660353739979,-15.5039015421644,Soybeans,2015-10-10 15:12:14,50.34,12.4407,15.6,1,53.5433,468.1102,0.003996
Point,167.697036439204,-14.0935060596094,Soybeans,2015-10-10 15:12:15,48.86,12.7743,16.7,1,55.9055,468.1102,0.004172
Point,167.707633576356,-12.6835581837222,Soybeans,2015-10-10 15:12:16,52.38,13.6937,16.7,1,55.9055,468.1102,0.004172
Point,167.691002632026,-11.2074744002894,Soybeans,2015-10-10 15:12:17,48.18,12.3443,16.8,1,54.7244,468.1102,0.004084
Point,167.674562099273,-9.7424878673628,Soybeans,2015-10-10 15:12:18,46.52,12.4633,17,1,57.0866,468.1102,0.00426
Point,167.674559791456,-8.22171666100621,Soybeans,2015-10-10 15:12:19,48.19,12.6624,14.2,1,57.874,468.1102,0.004319
Point,167.684776016511,-6.78957426827401,Soybeans,2015-10-10 15:12:20,55.99,14.428,13.7,1,57.0866,468.1102,0.00426
Point,167.694611377316,-5.33523736614734,Soybeans,2015-10-10 15:12:21,62.02,16.239,13.9,1,57.874,468.1102,0.004319
Point,167.712189773098,-3.82526499405503,Soybeans,2015-10-10 15:12:22,59.34,15.5922,14.2,1,57.874,468.1102,0.004319
Point,167.738272890914,-2.30404615961015,Soybeans,2015-10-10 15:12:23,50.95,13.4317,13.9,1,58.2677,468.1102,0.004348
Point,167.739603442838,-0.860955704934895,Soybeans,2015-10-10 15:12:24,57.3,14.848,12.8,1,57.874,468.1102,0.004319
Point,167.72297238186,0.615128102712333,Soybeans,2015-10-10 15:12:25,54.64,14.1918,13.2,1,57.874,468.1102,0.004319
Point,167.775712186238,2.10350280161947,Soybeans,2015-10-10 15:12:26,52.12,13.5844,13.5,1,57.874,468.1102,0.004319
Point,167.853585317731,3.64781138021499,Soybeans,2015-10-10 15:12:27,57.67,15.3385,13.5,1,59.0551,468.1102,0.004407
Point,167.871353983413,5.14668652415276,Soybeans,2015-10-10 15:12:28,58.75,15.4861,13.3,1,58.6614,468.1102,0.004378
Point,167.870970615884,6.68965227063745,Soybeans,2015-10-10 15:12:29,53.1,14.3719,13.3,1,60.2362,468.1102,0.004495
Point,167.913682163344,8.25555855128914,Soybeans,2015-10-10 15:12:30,53.56,14.4892,14.4,1,59.4488,468.1102,0.004437
Point,167.913108328357,9.80962155945599,Soybeans,2015-10-10 15:12:31,51.96,14.0144,14.7,1,59.0551,468.1102,0.004407
Point,167.896286712494,11.2968026436865,Soybeans,2015-10-10 15:12:32,51.78,14.014,15,1,59.0551,468.1102,0.004407
Point,167.896474540932,12.8064766470343,Soybeans,2015-10-10 15:12:33,51.78,14.014,15,1,59.0551,468.1102,0.004407
Point,167.879462477518,14.3047549910843,Soybeans,2015-10-10 15:12:34,51.99,14.0368,14.8,1,59.0551,468.1102,0.004407
Point,167.905354867806,15.8370711226016,Soybeans,2015-10-10 15:12:35,49.82,13.6858,15.7,1,59.4488,468.1102,0.004437
Point,167.931247227825,17.3693872578442,Soybeans,2015-10-10 15:12:36,50.49,13.6858,15.7,1,58.6614,468.1102,0.004378
Point,167.94901569013,18.8682624315843,Soybeans,2015-10-10 15:12:37,51.27,13.9365,16.5,1,58.2677,468.1102,0.004348
Point,167.99248870532,20.3897797307,Soybeans,2015-10-10 15:12:38,47.56,13.1655,16.9,1,59.0551,468.1102,0.004407
Point,168.045608951012,21.855959976092,Soybeans,2015-10-10 15:12:39,45.96,12.4994,17.1,1,57.874,468.1102,0.004319
Point,168.097205761005,23.4109182488173,Soybeans,2015-10-10 15:12:40,51.03,13.7725,14.2,1,59.4488,468.1102,0.004437
Point,168.131793109351,24.943383609876,Soybeans,2015-10-10 15:12:41,48.22,13.3443,15.2,1,60.2362,468.1102,0.004495
Point,168.193227530806,26.4319075774401,Soybeans,2015-10-10 15:12:42,51.48,13.8604,15.7,1,58.2677,468.1102,0.004348
Point,168.245585928322,27.9424768509343,Soybeans,2015-10-10 15:12:43,51.55,14.23,16.1,1,59.4488,468.1102,0.004437
Point,168.297563439934,29.475240633823,Soybeans,2015-10-10 15:12:44,48.31,12.9978,16.2,1,57.874,468.1102,0.004319
Point,168.349350483622,31.0191016755998,Soybeans,2015-10-10 15:12:45,49.92,13.3692,14.1,1,59.0551,468.1102,0.004407
Point,168.38431851205,32.5293725505471,Soybeans,2015-10-10 15:12:46,52.21,13.7502,14.4,1,57.874,468.1102,0.004319
Point,168.419667361188,34.0174489226192,Soybeans,2015-10-10 15:12:47,48.72,13.5781,14.7,1,61.0236,468.1102,0.004554
Point,168.45501617901,35.5055252984166,Soybeans,2015-10-10 15:12:48,57.6,15.052,14.9,1,57.0866,468.1102,0.00426
Point,168.498488810961,37.0270426440984,Soybeans,2015-10-10 15:12:49,49.67,13.4437,15,1,59.0551,468.1102,0.004407
Point,168.559732508496,38.5266639022157,Soybeans,2015-10-10 15:12:50,52.65,14.0361,13.7,1,59.0551,468.1102,0.004407
Point,168.612661895808,40.0039414493367,Soybeans,2015-10-10 15:12:51,51.53,13.4449,12.8,1,58.2677,468.1102,0.004348
Point,168.648581863381,41.4587260810658,Soybeans,2015-10-10 15:12:52,51.53,13.368,13.1,1,57.874,468.1102,0.004319
Point,168.701130328001,42.9581981431693,Soybeans,2015-10-10 15:12:53,54.19,14.1873,13.3,1,58.2677,468.1102,0.004348
Point,168.727974263602,44.4350280836225,Soybeans,2015-10-10 15:12:54,49.8,13.0104,13.7,1,57.874,468.1102,0.004319
Point,168.789598627482,45.912454854697,Soybeans,2015-10-10 15:12:55,51.35,13.5802,13.6,1,58.6614,468.1102,0.004378
Point,168.85084209824,47.4120761360973,Soybeans,2015-10-10 15:12:56,50.69,13.0482,13.6,1,57.0866,468.1102,0.00426
Point,168.894885732443,48.9003017544746,Soybeans,2015-10-10 15:12:57,46.58,12.53,13.9,1,59.4488,468.1102,0.004437
Point,168.939310191548,50.3663328718394,Soybeans,2015-10-10 15:12:58,54.22,14.213,14,1,57.874,468.1102,0.004319
Point,169.000363119761,51.8770514195785,Soybeans,2015-10-10 15:12:59,53.92,14.1506,14.1,1,57.874,468.1102,0.004319
Point,169.079377503833,53.3547766264528,Soybeans,2015-10-10 15:13:00,55.2,14.5058,14.2,1,57.874,468.1102,0.004319
Point,169.158010985586,54.8546963464469,Soybeans,2015-10-10 15:13:01,57.84,14.7497,13.4,1,56.6929,468.1102,0.004231
Point,169.219635070651,56.3321231473237,Soybeans,2015-10-10 15:13:02,51.83,13.9801,12.4,1,60.2362,468.1102,0.004495
Point,169.298649320379,57.8098483690992,Soybeans,2015-10-10 15:13:03,53.14,13.5827,12.7,1,57.0866,468.1102,0.00426
Point,169.37785395165,59.276476342231,Soybeans,2015-10-10 15:13:04,55.19,14.2054,12.9,1,57.4803,468.1102,0.00429
Point,169.458201110596,60.6765207983553,Soybeans,2015-10-10 15:13:05,50.88,13.0659,13.4,1,57.0866,468.1102,0.00426
Point,169.514367226511,61.9651450961828,Soybeans,2015-10-10 15:13:06,56.12,13.2494,13.6,1,52.3622,468.1102,0.003908
Point,169.544067166746,63.2755162809044,Soybeans,2015-10-10 15:13:07,49.57,11.3514,13.6,1,50.7874,468.1102,0.00379
Point,169.538796281442,64.5963878929615,Soybeans,2015-10-10 15:13:08,47.89,11.1449,12.8,1,51.9685,468.1102,0.003878
Point,169.491192497895,65.8499299408868,Soybeans,2015-10-10 15:13:09,49.25,10.8536,12,1,49.2126,468.1102,0.003673
Point,169.375932278577,66.9913057908416,Soybeans,2015-10-10 15:13:10,46.1,9.7513,12.2,1,47.2441,468.1102,0.003526
Point,169.200949029182,68.0650536641479,Soybeans,2015-10-10 15:13:11,48.43,9.476,12.4,1,43.7008,468.1102,0.003261
Point,168.957928536576,69.0488298526034,Soybeans,2015-10-10 15:13:12,54.81,10.1456,12.6,1,41.3386,468.1102,0.003085
Point,168.566710746964,70.0522640319541,Soybeans,2015-10-10 15:13:13,50.6,9.4552,12.7,1,41.7323,468.1102,0.003114
Point,168.089875174919,70.9765253840014,Soybeans,2015-10-10 15:13:14,52.41,9.7114,13.1,1,41.3386,468.1102,0.003085
Point,167.50926995941,71.8657045299187,Soybeans,2015-10-10 15:13:15,54.43,10.3873,13.2,1,42.5197,468.1102,0.003173
Point,166.877256063395,72.7095994651318,Soybeans,2015-10-10 15:13:16,62.85,11.5492,13.2,1,40.9449,468.1102,0.003056
Point,166.168129094876,73.4855680819601,Soybeans,2015-10-10 15:13:17,53.23,9.992,13.4,1,41.7323,468.1102,0.003114
Point,165.382079482311,74.1825131494552,Soybeans,2015-10-10 15:13:18,56.75,10.4844,14.5,1,40.5512,468.1102,0.003026
Point,164.510412142146,74.8002854846418,Soybeans,2015-10-10 15:13:19,58.3,11.3209,14.7,1,42.5197,468.1102,0.003173
Point,163.588097820524,75.3283846704289,Soybeans,2015-10-10 15:13:20,63.64,11.8,14.8,1,40.5512,468.1102,0.003026
Point,162.615517340833,75.7446162160486,Soybeans,2015-10-10 15:13:21,65.04,12.3096,14.1,1,41.7323,468.1102,0.003114
Point,161.600604071864,76.09351835493,Soybeans,2015-10-10 15:13:22,62.49,11.7449,13.5,1,41.7323,468.1102,0.003114
Point,160.587595073506,76.3314480856061,Soybeans,2015-10-10 15:13:23,67.49,12.7275,13.8,1,41.7323,468.1102,0.003114
Point,159.506358408602,76.4905035840347,Soybeans,2015-10-10 15:13:24,67.17,12.8324,14.1,1,42.126,468.1102,0.003144
Point,158.426454693545,76.5718784537166,Soybeans,2015-10-10 15:13:25,61.85,11.8582,14.4,1,42.126,468.1102,0.003144
Point,157.3038372593,76.6081184763461,Soybeans,2015-10-10 15:13:26,66.51,12.8855,14.5,1,42.5197,468.1102,0.003173
Point,156.172715172404,76.6331122098491,Soybeans,2015-10-10 15:13:27,66.93,13.3421,14.6,1,43.7008,468.1102,0.003261
Point,154.96371819661,76.6345688644797,Soybeans,2015-10-10 15:13:28,63.04,13.2102,15.1,1,45.6693,468.1102,0.003408
Point,153.772111390484,76.6363240834326,Soybeans,2015-10-10 15:13:29,63.54,13.9542,16.2,1,47.2441,468.1102,0.003526
Point,152.476163631887,76.6362892026082,Soybeans,2015-10-10 15:13:30,70.28,15.786,16.7,1,48.0315,468.1102,0.003584
Point,151.215377009124,76.6146567799151,Soybeans,2015-10-10 15:13:31,61.39,14.5385,17.1,1,50.3937,468.1102,0.003761
Point,149.824354590615,76.5796894980595,Soybeans,2015-10-10 15:13:32,60.01,14.4038,16.3,1,51.5748,468.1102,0.003849
Point,148.468112491304,76.5453192004934,Soybeans,2015-10-10 15:13:33,59.11,14.9839,15.9,1,54.7244,468.1102,0.004084
Point,147.103556107963,76.4886054433882,Soybeans,2015-10-10 15:13:34,60.89,14.7042,16.8,1,51.5748,468.1102,0.003849
Point,145.756580273388,76.421093031764,Soybeans,2015-10-10 15:13:35,59.14,14.4469,16.5,1,52.3622,468.1102,0.003908
Point,144.400909342687,76.3534316681325,Soybeans,2015-10-10 15:13:36,61.03,15.0561,16.7,1,52.7559,468.1102,0.003937
Point,142.975487365504,76.295674353838,Soybeans,2015-10-10 15:13:37,66.49,16.3542,15.2,1,53.5433,468.1102,0.003996
Point,141.593540782575,76.2386631816626,Soybeans,2015-10-10 15:13:38,60.54,15.2412,14.1,1,55.5118,468.1102,0.004143
Point,140.194204025785,76.1813539005816,Soybeans,2015-10-10 15:13:39,61.1,14.7549,14.9,1,52.7559,468.1102,0.003937
Point,138.751201474108,76.1343962429091,Soybeans,2015-10-10 15:13:40,60.61,15.5647,15.2,1,55.9055,468.1102,0.004172
Point,137.25545727904,76.1198355695233,Soybeans,2015-10-10 15:13:41,57.92,15.4175,15.3,1,57.874,468.1102,0.004319
Point,135.785798330093,76.1057226918638,Soybeans,2015-10-10 15:13:42,59.24,15.318,14,1,57.0866,468.1102,0.00426
Point,134.316139391041,76.0916100861505,Soybeans,2015-10-10 15:13:43,61.95,15.9278,14.1,1,56.6929,468.1102,0.004231
Point,132.846861214144,76.0553032429889,Soybeans,2015-10-10 15:13:44,57.12,15.2525,15,1,58.2677,468.1102,0.004348
Point,131.403858653735,76.008346918039,Soybeans,2015-10-10 15:13:45,60.35,15.7744,15.5,1,56.6929,468.1102,0.004231
Point,129.952161007794,75.9612416913733,Soybeans,2015-10-10 15:13:46,56.89,15.0945,15.6,1,57.4803,468.1102,0.00429
Point,128.5004633551,75.9141367292032,Soybeans,2015-10-10 15:13:47,61.25,15.8023,13.8,1,57.0866,468.1102,0.00426
Point,127.005099926027,75.8773834751919,Soybeans,2015-10-10 15:13:48,59.62,15.7206,14.5,1,57.874,468.1102,0.004319
Point,125.535631366889,75.8521752366796,Soybeans,2015-10-10 15:13:49,60.49,16.1716,15.1,1,58.2677,468.1102,0.004348
Point,124.066353178117,75.8158700168133,Soybeans,2015-10-10 15:13:50,57.16,15.0789,15.7,1,57.0866,468.1102,0.00426
Point,122.596884623286,75.7906623212621,Soybeans,2015-10-10 15:13:51,62.08,16.7304,15.2,1,58.6614,468.1102,0.004378
Point,121.135920786415,75.7767013050616,Soybeans,2015-10-10 15:13:52,63.14,15.7976,14.8,1,54.7244,468.1102,0.004084
Point,119.683461679029,75.7739869644865,Soybeans,2015-10-10 15:13:53,58.81,15.441,15.3,1,57.0866,468.1102,0.00426
Point,118.248583099456,75.7604739405215,Soybeans,2015-10-10 15:13:54,59.7,15.9096,15.4,1,57.874,468.1102,0.004319
Point,116.865684650256,75.758953332901,Soybeans,2015-10-10 15:13:55,54.72,14.1356,15.7,1,55.9055,468.1102,0.004172
Point,115.456700971583,75.75698551815,Soybeans,2015-10-10 15:13:56,59.89,14.6435,14.7,1,53.5433,468.1102,0.003996
Point,114.134858453879,75.7454121783376,Soybeans,2015-10-10 15:13:57,57.98,13.9474,15.2,1,52.3622,468.1102,0.003908
Point,112.891462014522,75.7240841239691,Soybeans,2015-10-10 15:13:58,61.53,13.9604,15.5,1,49.2126,468.1102,0.003673
Point,111.622361036018,75.6801143204793,Soybeans,2015-10-10 15:13:59,58.15,13.2704,16,1,49.2126,468.1102,0.003673
Point,110.35306970391,75.6472419733182,Soybeans,2015-10-10 15:14:00,58.43,14.0262,16.3,1,51.5748,468.1102,0.003849
Point,109.101168530993,75.6146681131795,Soybeans,2015-10-10 15:14:01,63.84,14.1352,15.5,1,48.0315,468.1102,0.003584
Point,107.797287220252,75.570102352649,Soybeans,2015-10-10 15:14:02,62.52,14.3211,14.3,1,50.3937,468.1102,0.003761
Point,106.519300801679,75.5370814744383,Soybeans,2015-10-10 15:14:03,58.63,13.5416,15,1,50.3937,468.1102,0.003761
